Copyright (C) 2016  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and its AMPP partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel MegaCore Function License Agreement, or other 
applicable license agreement, including, without limitation, 
that your use is for the sole purpose of programming logic 
devices manufactured by Intel and sold by Intel or its 
authorized distributors.  Please refer to the applicable 
agreement for further details.

Fast 1100mV 85C Model

Slack,From Node,To Node,Launch Clock,Latch Clock,Relationship,Clock Skew,Data Delay
15.090,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[0],CLOCK_50,CLOCK_50,20.000,-0.062,4.678
15.091,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[4],CLOCK_50,CLOCK_50,20.000,-0.062,4.677
15.092,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[2],CLOCK_50,CLOCK_50,20.000,-0.061,4.677
15.092,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[15]~DUPLICATE,CLOCK_50,CLOCK_50,20.000,-0.062,4.676
15.093,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[1],CLOCK_50,CLOCK_50,20.000,-0.061,4.676
15.093,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[7],CLOCK_50,CLOCK_50,20.000,-0.062,4.675
15.093,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[15],CLOCK_50,CLOCK_50,20.000,-0.060,4.677
15.096,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[5],CLOCK_50,CLOCK_50,20.000,-0.062,4.672
15.096,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[10],CLOCK_50,CLOCK_50,20.000,-0.061,4.673
15.098,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[3],CLOCK_50,CLOCK_50,20.000,-0.061,4.671
15.098,WIRE_1_MASTER:U5|DS18xx:U1|dataOut[3],WIRE_1_MASTER:U5|CRC:U3|dataOut[6],CLOCK_50,CLOCK_50,20.000,-0.061,4.671
